-2	64395.92
-1	64429.16
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	1
46	0
47	0
48	0
49	155
50	564
51	712
52	894
53	939
54	1060
55	1139
56	1255
57	1189
58	1236
59	1254
60	1190
61	1181
62	1119
63	1151
64	1232
65	1276
66	1293
67	1237
68	1094
69	1139
70	1111
71	1149
72	1216
73	1261
74	1280
75	1217
76	1179
77	1097
78	1064
79	1070
80	1043
81	1024
82	1009
83	1022
84	1014
85	1016
86	1013
87	919
88	996
89	933
90	966
91	969
92	1007
93	1026
94	982
95	996
96	991
97	915
98	1037
99	963
100	981
101	995
102	995
103	1015
104	1009
105	1069
106	1026
107	1032
108	1070
109	996
110	1049
111	1102
112	1101
113	1161
114	1075
115	1101
116	1122
117	1145
118	1137
119	1105
120	1138
121	1104
122	1153
123	1201
124	1214
125	1219
126	1209
127	1182
128	1160
129	1222
130	1257
131	1258
132	1197
133	1342
134	1327
135	1323
136	1306
137	1340
138	1295
139	1349
140	1425
141	1339
142	1393
143	1321
144	1397
145	1402
146	1508
147	1333
148	1355
149	1381
150	1491
151	1423
152	1400
153	1454
154	1476
155	1599
156	1538
157	1521
158	1481
159	1540
160	1500
161	1479
162	1526
163	1474
164	1458
165	1561
166	1441
167	1556
168	1493
169	1463
170	1540
171	1515
172	1518
173	1546
174	1489
175	1544
176	1604
177	1525
178	1511
179	1514
180	1484
181	1522
182	1522
183	1610
184	1563
185	1499
186	1564
187	1588
188	1496
189	1570
190	1515
191	1504
192	1509
193	1586
194	1531
195	1480
196	1540
197	1545
198	1553
199	1578
200	1554
201	1493
202	1539
203	1482
204	1539
205	1521
206	1539
207	1574
208	1516
209	1583
210	1552
211	1547
212	1462
213	1539
214	1549
215	1505
216	1475
217	1525
218	1510
219	1502
220	1502
221	1492
222	1461
223	1507
224	1416
225	1457
226	1475
227	1513
228	1442
229	1517
230	1670
231	1633
232	1451
233	1473
234	1415
235	1459
236	1416
237	1423
238	1381
239	1443
240	1394
241	1441
242	1430
243	1337
244	1400
245	1375
246	1344
247	1315
248	1364
249	1361
250	1332
251	1282
252	1342
253	1351
254	1288
255	1324
256	1333
257	1317
258	1295
259	1284
260	1253
261	1247
262	1309
263	1253
264	1341
265	1355
266	1365
267	1274
268	1267
269	1312
270	1249
271	1217
272	1193
273	1292
274	1238
275	1222
276	1234
277	1161
278	1213
279	1221
280	1179
281	1207
282	1224
283	1219
284	1221
285	1126
286	1187
287	1161
288	1177
289	1117
290	1089
291	1141
292	1172
293	1197
294	1194
295	1190
296	1145
297	1206
298	1159
299	1165
300	1100
301	1111
302	1109
303	1128
304	1131
305	1136
306	1160
307	1106
308	1109
309	1151
310	1086
311	1042
312	1052
313	1030
314	1104
315	1134
316	1079
317	1070
318	1096
319	1058
320	1036
321	1066
322	1124
323	1014
324	1076
325	1136
326	1092
327	1108
328	1063
329	1019
330	1110
331	1159
332	1117
333	1123
334	1089
335	1094
336	978
337	1050
338	1054
339	1040
340	943
341	1037
342	1025
343	1247
344	1516
345	1899
346	1775
347	1493
348	1128
349	1006
350	971
351	928
352	980
353	965
354	934
355	1141
356	1390
357	1471
358	1440
359	1229
360	1028
361	956
362	977
363	936
364	917
365	981
366	1181
367	1347
368	1613
369	1867
370	2410
371	2966
372	2886
373	1913
374	1335
375	1035
376	1014
377	980
378	922
379	899
380	829
381	799
382	842
383	864
384	818
385	849
386	861
387	860
388	908
389	937
390	946
391	886
392	867
393	810
394	836
395	792
396	764
397	833
398	839
399	836
400	827
401	859
402	810
403	781
404	759
405	850
406	1111
